City,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Fryburg,,,,,1,,,,,,,,1
Galeton,,,,,,1,1,,,,,,2
Gardners,,,,2,,2,,,,,,,4
Garrett,,,,,,,,1,,,,,1
Geigertown,,,,,1,,,,,,,,1
Gettysburg,,,,4,,1,,,1,1,3,1,11
Gibsonia,,,,,,,,1,,,,,1
Gilbertsville,,,,,,,,1,,1,,,2
Gilpin,,,,,,,1,,,,,,1
Girard,,,,,,,,1,1,,,1,3
Gladwyne,,,,,,,,,,1,,,1
Glen Mills,,,,3,2,,,,2,3,,,10
Glenside,,,,,,,,,1,1,,,2
Gordonville,,,,,,1,,,,,,,1
Grampian,,,,,,1,,,,,,,1
Grand Valley,,,,,1,,,,,,,,1
Green Lane,,,1,,,,,,,,,,1
Greencastle,,,,1,,,,1,,,2,,4
Greensburg,,,,,1,1,1,,3,2,1,,9
Greenville,,,,,,,1,,,1,,,2
Greenwood Furnace State Park,,,,,1,,,,,,,,1
Grove City,,,1,,,,,,,,,,1
Halifax,,,,,,,,,,,1,,1
Hamburg,,,,1,1,2,1,,1,,,,6
Hampton Township,,,,,,1,,,,,,,1
Hanover,,,,,2,,1,2,2,1,2,,10
Harborcreek,,,,,,1,2,,,,,,3
Harleysville,,,,,1,,,,,1,,,2
Harmony,,,2,1,,,,,1,,,2,6
Harrisburg,1,,3,6,9,7,5,7,8,11,5,2,64
Harrison City,,,,,,,1,,,,,,1
Hartsville,,,,,,,,,1,,,,1
Hatboro,,,,,,,,,,1,,,1
Hatfield,,,,1,,,,1,,1,,,3
Haverford,,,,1,,1,,,,,,,2
Havertown,,,2,2,,,,,2,5,1,1,13
Hawley,,,,,,1,,,1,1,,,3
Hawthorn,,,,,1,,,,,,,,1
Hazleton,,,,,,,,,3,,,1,4
Hellertown,,,,,1,,,,,,1,,2
Hermitage,1,,,,1,1,,,1,1,1,,6
Hershey,,,,7,5,2,,2,2,5,2,,25
Highland Park,,,,,,,,,,1,,,1
Hilltown,,,,,,,,1,,,,,1
Holland,,,,1,,,,,,,1,,2
Hollidaysburg,,,,2,1,,,1,1,1,1,,7
Hollsopple,,,,,1,,,,1,,,,2
Holtwood,,,,,,,,,1,,,,1
Homer City,,,,,,,1,,,,,,1
Homestead,,,,,,,,,,,,1,1
Honesdale,,,,,,,,1,1,,,,2
Honey Brook,,,1,,,,,,,,,,1
Honeybrook,,,,,,,,,,,1,,1
Hookstown,,,1,,,,,,,1,,,2
Hopwood,,,,1,,,,,,,,,1
Horsham,,,,,,2,,,,2,,1,5
Houston,,,,1,,,,,,,,,1
Houtzdale,,,,,,,1,,,,,,1
Howard,,,,,,,,,,1,,,1
Hughesville,,,,,,,,,,1,,,1
Hummelstown,,,,,1,1,,1,,3,,1,7
Huntingdon,,,,,,,,,,1,,,1
Hyner,,,,1,,,,,,,,,1
Indian Rock,,,1,,,,,,,,,,1
Indiana,,1,,8,2,1,,,2,6,,2,22
Ivyland,,,,,,,,1,,,,,1
Jacobus,1,,,1,,,,,,,,,2
Jamestown,,,,,,1,,,,,,,1
Jefferson Township,,,,,,,,,,,1,,1
Jenkintown,,,,1,1,1,,1,1,1,1,,7
Jennerstown,,,,,,,,,1,,,,1
Jermyn,,,,,,1,,,,1,,,2
Jersey Shore,,,,,,1,,,,,,,1
Jim Thorpe,,,,,,1,3,,,1,,,5
Johnsonburg,,,,,,,1,,,,,,1
Johnstown,,,,4,5,,,2,3,5,2,,21
Jonestown,,,,,1,,,,1,,,,2
Kane,,,,,,,,,,1,,,1
Kempton,,,,,,1,,1,,,,,2
Kennett Square,,,,1,3,,,,,1,1,,6
Kersey,,,,,1,,1,,,,,,2
Kimberton,,,,,,,,1,1,,,,2
King of Prussia,,,,1,3,,,,1,,,,5
Kingston,,,,,,2,,2,3,,1,,8
Kintnersville,,,,,,1,,,,,,,1
Kitnersville,,,,,1,,,,,,,,1
Kittanning,,,,1,,,,1,,,,,2
Kutztown,,,,2,,,2,,,1,1,,6
La Plume,,,,,,,,,1,,,,1
Lackawaxen,,,2,1,,,,,,,,,3
Lafayette Hill,,,,,,,,,,1,,,1
Lahaska,,,,,,,,,,1,,,1
Lake Ariel,,,,,,,,,,1,,,1
Lake Winola,,,,,,,,1,,,,,1
Lampeter,,,,,,,,,,2,,,2
Lancaster,,1,3,3,3,2,1,1,5,8,4,2,33
Landenberg,,1,,2,,,,,2,3,1,,9
Landingville,,,,,1,,,,,1,,,2
Landisville,,,,2,,1,,1,,1,,,5
Lanesboro,,,,,,,1,,,,,,1
Langhorne,,,,,1,,,,,,2,,3
Lansdale,,,,,1,1,,,1,3,1,1,8
Lansdowne,,,,,1,,,,,,,,1
Lansford,,,,,1,,,,,,,,1
Latrobe,,,,1,,,,2,,,1,,4
Laurel Run,,,,,,,,1,,,,,1
Lawrenceville,,,1,,,,,,,,,,1
Lebanon,,,,7,4,1,1,,4,7,1,,25
Leechburg,,,,,,,,,1,,,,1
Leeper,,,,,,,1,,,,,,1
Leesport,,,2,,,,,,1,,,1,4
Lehighton,,,,1,1,,1,,1,1,,,5
Lehman,,,1,,,,,,,1,,,2
Lemoyne,,,,,,1,,,,,,,1
Leola,,,,,,,,,1,,,,1
Levittown,,,,,1,1,,,2,3,,,7
Lewisberry,,1,,,,2,,2,1,1,1,,8
Lewisburg,,,,1,,,,2,3,1,,,7
Lewistown,,,,,,,,,1,,,,1
Ligonier,,,,,1,,,,,,,,1
Limerick,,,,,,,1,,,,,,1
Linden Hall,,,,,1,,,,,,,,1
Linglestown,,,,,,,,,,,1,,1
Lititz,,,,1,1,,1,1,1,1,,,6
Littlestown,,,,1,,,,,,,,,1
Liverpool,,,,,1,,,,,,,,1
Lock Haven,,,,1,,,,1,,,,,2
Long Pond,,,,,1,,,1,,,,,2
Lower Burrell,,,,,,1,,,,,,,1
Macungie,,,,,,,1,,,,,,1
Malvern,,,,1,1,1,,,2,1,,1,7
Manayunk,,,1,,,,,,,,,,1
Manchester,,,,,,,,,,1,,,1
Manheim,,,,,2,1,,,,,,1,4
Mansfield,,,,2,1,1,,,,,,1,5
Maple Glen,,,,,,1,,,,,,,1
Marietta,,,,1,1,,1,,1,1,,,5
Mars,,,,,1,,,,,,1,,2
Marysville,,,,,,1,,,,,,,1
Matamoras,,,,,,,,,,,,1,1
McAlisterville,,,,,,,,,1,1,,,2
McAllisterville,,,,,,,,1,,,,,1
McCandless,,,1,,,,,1,,1,2,,5
McConnellsburg,,,,,,1,,,,,,,1
McDonald,,,,,,2,,,,,,,2
McElhattan,1,,,,,,,,,,,,1
McKees Rocks,,,,,1,1,,,1,,,,3
McKeesport,,,,,,,,,1,,,,1
McMurray,,,,,,1,,,,,,,1
Meadowbrook,,,,,1,,,,,,,,1
Meadville,,,1,,1,2,1,,3,1,,1,10
Mechanicsburg,,1,1,3,4,,1,2,3,5,1,,21
Media,1,1,1,8,6,2,,,4,10,1,,34
Mercer,,,,,1,1,,1,1,,,,4
Mercersburg,,,,1,1,,,,,,,,2
Merion Station,,,,1,,,,,,,,,1
Meyersdale,,,,,,,,,1,,,,1
Middleburg,,,,,,,1,,,1,,,2
Middletown,,,,,1,,,1,,,,,2
Mifflinburg,1,1,,1,1,,,,2,,1,,7
Mifflintown,,,,1,,,,,,,,,1
Milford,,,,1,,1,,,,,1,,3
Mill Hall,,,,,1,,,,,1,,,2
Millersburg,,,,3,3,,,,3,3,,,12
Millerstown,,,,,,,,1,,,,,1
Millersville,,,,1,,,,,,,1,,2
Millerton,,,,,1,,,,,,,,1
Millheim,,,,,,2,,,,,,,2
Millville,,,1,,,,,,,,,,1
Milton,,,,,,,,,1,,,,1
Monaca,,,,,1,1,,1,,1,,,4
Monroeville,,,,1,,,,,,1,,,2
MontClare,,,,,,1,,,,,,,1
Montgomery,,,,1,,,,,,,1,,2
Montoursville,,,,,,2,,,,1,,,3
Montrose,,,,,,1,,,,,,,1
Moosic,,,,,,1,1,1,,,,,3
Morgantown,,,,,,,1,,1,,,,2
Morrisville,,,,,1,,,,,,1,,2
Moscow,,,,,,,,1,,,,,1
Mount Carmel,,,,,,1,,,,1,,,2
Mount Jewett,,,,,,,,1,,,,,1
Mount Joy,,,,,1,,,,,,1,,2
Mount Lebanon,,1,,1,,,,,,,,,2
Mount Pleasant,,,,,,,,,1,,,,1
Mount Wolf,,,,1,,,1,1,3,1,1,,8
Mountville,,,,,,,,,,,1,,1
Mt. Gretna,,,,,1,,,,,,,,1
Muncy,,,,,,,,,,1,,,1
Murrysville,,,1,,,,,1,,,,,2
Narberth,,,,1,,,,,,,,,1
Narvon,,,,,,,,,,1,1,,2
Natrona Heights,,,,,,,,,,2,,,2
Nazareth,,,,,,,,,,,1,,1
New Bethlehem,,,,,1,,,,,,,,1
New Brighton,,,1,,1,,,,,1,,,3
New Britain,,,,,,,,,2,1,,,3
New Castle,,,,1,1,1,2,,2,5,1,,13
New Cumberland,,,,3,2,,1,,3,3,1,,13
New Freedom,,,,,,,,,2,,,,2
New Holland,,,,2,,,,,,1,,,3
New Hope,,1,,1,,,,,1,,1,,4
New Milford,,,,,,,,,,1,,,1
New Oxford,,,,1,1,,,,,,,,2
New Philadelphia,,,,1,,,,,,,,,1
New Stanton,,,,,,,,,,1,,,1
New Tripoli,,,,,1,,,,,,,,1
New Wilmington,,,,,,,,,1,,,,1
Newtown,,,1,3,2,2,1,1,1,3,1,,15
Newtown Square,,,1,,1,2,,,1,1,,,6
Newville,,,,,,,,1,1,,,,2
Norristown,,,,3,1,,1,,3,5,1,,14
North East,,,1,,,1,1,1,4,,1,1,10
North Huntingdon,,,,1,,,,,,,,,1
North Park,,,,,,,,1,,,,,1
North Wales,,,2,,2,1,1,,,3,2,,11
Northampton,,,,,,1,,,,,1,,2
Northumberland,,,,,,,,,,2,,,2
Oakdale,,,,,,,,,,1,,,1
Oakmont,,,,,,1,,,,,,,1
Oaks,,,,,1,1,1,1,,1,1,,6
Ohiopyle,,,,,,3,,,,,,,3
Ohiopyle State Park,,,,1,,,,,,,,,1
Oil City,1,,2,,,1,,1,,,,,5
Old Forge,,,,,,,,,,1,,,1
Oley,,,,,,,,,,,1,,1
Orefield,,,,,1,,,,,,,,1
Oxford,,,,,,,,,,1,,,1
Palmer,,,,,,,,1,,,,,1
Palmerton,,,1,,1,1,3,1,,,,,7
Palmyra,,,,,1,,,,,,2,,3
Peckville,,,,1,,1,,,,,1,,3
Pen Mar,,,,,,,,,,1,,,1
Penfield,1,,,,,,,,,,,,1
Penllyn,,,,,,,,1,,,,,1
Penn Run,,,,,,1,1,1,,1,,,4
Pennsburg,,,,,,,,1,,,,,1
Perkasie,,,,,,,,,,1,,,1
Perkiomenville,,,,1,,,,,1,,,,2
Perryopolis,,,,,,,,,,1,,,1
Petersburg,,1,1,1,1,2,,,,,,,6
Philadelphia,2,4,10,29,22,19,8,7,21,42,13,6,183
Philipsburg,,,,,1,,1,,,1,,,3
Phoenixville,,,,2,2,,1,1,4,5,3,,18
Pine Grove,,,,,,2,,1,,,,,3
Pitcairn,,,,,1,,,,,1,,,2
Pitman,,,,,,,,,,1,,,1
Pittsburgh,,2,6,12,9,13,7,13,20,13,9,4,108
Pleasant Hall,,,,1,,,,,,,,,1
Plowville,,,,,1,,,,,,,,1
Plum,,,,1,1,,,,,,,,2
Plumsteadville,,,1,,,,,,,,,,1
Plymouth Meeting,,,,,,,,,,1,,1,2
Pocono Pines,,,,,1,,1,,,,,,2
Pocono Summit,,,,,1,,,,,,,,1
Port Allegany,,,,,,,1,,,,1,,2
Port Matilda,,,,3,2,,,1,2,3,1,,12
Portage,,,,1,,,,,,,,,1
Portersville,,,,,2,,,1,2,,,,5
Pottstown,,,1,3,5,5,5,1,4,3,2,1,30
Pottsville,,,,1,,,,1,,,,,2
Presque Isle,,,,,,,1,,,1,,1,3
Prospect,,,,,,,1,,,,,,1
Punxsutawney,,1,,,,1,,,1,2,1,,6
Quakertown,,,,3,1,1,3,1,4,4,1,,18
Quarryville,,,,,,1,,,,,,,1
Radnor,,,,,,,,1,,1,,,2
Reading,2,2,2,4,2,1,,3,8,5,2,2,33
Reamstown,,,,,,,,,1,,,,1
Revere,,,,,,,,,,1,,,1
Richboro,,,1,1,,,,,,1,,,3
Richfield,,,1,,,,,,,,,,1
Ridgway,,,,,,,,,1,,,,1
Ridley Park,,,,,,,,,1,,,,1
Rimersburg,,,,,,1,,1,,1,,,3
Roaring Brook,,,,,,,1,,,,,,1
Robesonia,1,,,,,,,,,,,,1
Robinson,,,,,,,,,1,,,,1
Rockwood,,,,1,,,,,1,,,,2
Rome,,,1,,,,,,,,,,1
Rosemont,,,,,,1,,,,,,,1
Roseto,,,,,1,,,,,,,,1
Rosslyn Farms,,,,,,1,,,,,,,1
Rostraver,1,,,,,,,,,,,,1
Royersford,,1,1,1,,,,,1,1,,,5
Rural Valley,,,,,,,1,,,,,,1
Rydal,,,,,,,,,,1,,,1
Saegertown,,,,,1,,,,,,,,1
Saginaw,1,,,,,,,,,,,,1
Saint Clair,,,,,,,,,,1,,,1
Saint Michael,,,,1,,,,1,,,,,2
Saltsburg,,,,,,,,,,1,,,1
Sandy Lake,,,,1,1,,,,,1,1,,4
Sarver,,,,,,,,,,2,,,2
Saxonburg,,,,,,,1,,1,,,,2
Saylorsburg,,,,,,,,,,1,,,1
Sayre,,,,,1,,,,,1,1,,3
Schaefferstown,,,,,,1,,,,,,,1
Schellsburg,,,,1,1,,,,,,,,2
Schnecksville,,,,,1,,1,1,1,,,,4
Schuylkill Haven,,,,1,,,,,,,,,1
Schwenksville,,,,1,,1,,1,,,,,3
Scottdale,,,,,,,1,1,1,,,,3
Scranton,2,1,2,4,11,3,2,3,5,3,4,1,41
Secane,,,,1,,,,,,,,,1
Selinsgrove,,,1,1,1,,1,,1,,1,,6
Sellersville,,,,,,,,,1,,,,1
Seneca,,,,,,,1,,,,,,1
Seven Springs,,,,,1,,,,,,1,,2
Seven Valleys,,,,,,,,,,2,,,2
Sewickley,,,1,,1,1,,,1,,,,4
Shade Gap,,,,1,,,,,,,,,1
Shamokin,,,,,,,,,,1,,,1
Sharon,,,1,,,,,,1,1,,,3
Sharon Hill,,,,,1,,,,,,,,1
Sharpsville,1,1,,,1,,,,,1,,,4
Shawnee on Delaware,,,,,,,,1,,,,,1
Shawnee-on-Delaware,,,,,,,,1,,,,,1
Sheffield,,,,,,,,,,1,,,1
Shickshinny,,,,1,,,,,,1,,,2
Shillington,,,,,,,2,,,1,,,3
Shippensburg,,,1,2,,1,1,,2,2,1,,10
Shippenville,,,,1,,,,1,,,,,2
Shohola,,,,,,,,,,1,,,1
Sidman,,,,,1,,,,,,,,1
Sigel,,,,,,,,,,,1,,1
Sinking Spring,,,,,,1,,,,1,,,2
Sipesville,,,,,,,,1,,,,,1
Skippack,,,,,,1,,1,,,,,2
Slatington,,,,,,1,,,,1,,,2
Slippery Rock,,,,1,,1,,3,1,1,,1,8
Smithton,,,,,1,,,,,,,,1
Smoketown,,,,,1,,,,,,,,1
Snow Shoe,,,,,,,,,1,,,,1
Somerset,,,,,1,1,1,,,,,,3
Souderton,,,,,,,,,,1,,,1
South Park,1,,,,2,2,1,,1,,,1,8
South Williamsport,,,,,,,,,,1,1,,2
Southampton,,,,,,,1,,,,,,1
Spring City,,,,1,1,,1,,,1,,,4
Spring Creek,,,,,1,,,,,1,,,2
Spring Grove,,,1,1,,,,,,1,,,3
Spring Mills,,,1,,1,,,,,,,,2
Spring Mount,,,,,,,,,,1,,,1
Spring Valley,,,,,,,,,,,1,,1
Springdale,,1,,,,,,,,,,,1
Springettsbury,,1,,,,,,,,,,,1
Springfield,,,1,3,2,,,,2,4,,,12
St. Marys,,,,1,,,,1,1,,,,3
State College,,,1,2,,1,2,,2,2,2,2,14
Stewartstown,,,,,,1,,,,,,,1
Stockdale,,,,,,,,,1,,,,1
Stoystown,,,,,,,,,,1,,,1
Strasburg,,,,,1,,,,,,,,1
Strattanville,,,,,,,,,1,,,,1
Stroudsburg,,,,1,1,1,1,,,,1,,5
Sugarloaf,,,,,,,,,,1,,,1
Summit Hill,,,,,1,,,,,,,,1
Sunbury,,,1,,1,,1,1,,1,,,5
Swarthmore,,,,,1,,1,,1,,,,3
Swoyersville,,,,,,1,,,,,,,1
Tamaqua,,,,,1,1,,,1,1,,,4
Tarentum,,,,,1,1,,,,1,,,3
Telford,,,,,,,,,,,,1,1
Templeton,,,,,,1,,,1,,,,2
Terre Hill,,,,,,,1,,,,,,1
Thompsontown,,,,,,,,,,1,,,1
Thorndale,,,,1,,,,2,,,1,,4
Tilden Township,,,,1,,,,,,,,,1
Tioga,,,,,,,,,1,1,,,2
Tionesta,,,,1,,,,,,,,,1
Tipton,,,,,,,,,1,,,,1
Titusville,,,,,,,,1,,1,1,,3
Tobyhanna,,,,,,,,,,1,,,1
Towamencin,,,,,,,,,,,1,,1
Towanda,,,1,,1,,,,,,,,2
Trappe,,,,1,,,,,,,,,1
Trexlertown,,1,,,,,,,,,,,1
Trout Run,,,,,,,,,1,,,,1
Troy,,,,,,,,,1,,,,1
Tunkhannock,,,,,,,,,1,,,,1
Turtle Creek,,,,,,,1,,,,,,1
