City,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Lawrence,,,1,,,,,1,3,2,,,7
Lee,,,,,1,,,,,,,,1
Leicester,,,,,1,,,,1,,,,2
Lenox,,,,1,2,,,,2,,,,5
Leominster,,,,,3,,,,1,2,1,,7
Lexington,1,,,1,2,,,,2,1,1,,8
Lincoln,,,,,,,,,,1,,,1
Littleton,,,,,,1,1,,1,,1,,4
Longmeadow,,,,1,1,,,1,,2,2,,7
Lowell,1,1,2,6,8,3,2,3,,5,2,,33
Ludlow,,,,,,,,,,1,,,1
Lunenburg,,1,1,,1,,2,,2,1,,,8
Lynn,,1,1,1,3,,,1,1,2,1,,11
Lynnfield,,,,,1,,1,,1,,1,,4
Magnolia,,,,,,,,1,,,,,1
Malden,,,1,,1,,,,1,2,,,5
Manchester-by-the-Sea,,,,,,,,,1,,,,1
Manomet,,,,,,,1,,,,,,1
Mansfield,,,,,1,,1,1,2,1,1,,7
Marblehead,,,,1,3,,,,,,2,1,7
Marion,,,,,,1,,,,,1,,2
Marlboro,,,,,2,,,,,,,,2
Marlborough,,,,,,,1,,1,3,2,,7
Marshfield,,,1,,1,,,,3,2,,,7
Marshfield Hills,,,,,,,,,1,,,,1
Marstons Mills,,,,,,,,,,1,,,1
Martha's Vineyard,,1,,,,,,,,,,,1
Mashpee,,,,,,1,1,,,1,1,,4
Mattapoisett,,,,,1,,2,,,,,,3
Maynard,,,,,,,,,1,,,1,2
Medfield,,,,,2,,,,,,,1,3
Medford,,,1,2,2,,2,,1,1,1,,10
Medway,,,1,,,2,,,1,1,1,,6
Melrose,,,1,1,2,,,,1,1,,1,7
Merrimac,,1,,,,,,1,,,,1,3
Methuen,,,,,2,,,,,1,,,3
Middleboro,,,,1,,1,2,1,1,2,,,8
Milford,,,,,,1,,,1,,,,2
Millbury,,,,,3,,,,,,,,3
Millis,,,,,1,,,,,,,,1
Milton,,,,1,,,1,,3,3,,,8
Monroe,,,,,,,,,,1,,,1
Monson,,,,1,,,,1,1,,1,,4
Montague,,,,,,,,1,,,,,1
Montague Center,1,,,,,,,,,,,,1
Monterey,,,,,,,,,,1,,,1
Nahant,,,,,1,,,,1,,,,2
Nantucket,,,1,,,1,5,1,2,1,1,1,13
Natick,,,,,1,,,,,1,,1,3
Needham,1,,,,1,,,,4,,1,,7
New Bedford,,,3,,1,2,1,2,,2,,1,12
New Boston,,,,,2,2,,,,,,,4
New Braintree,,,,,,,,,,1,,,1
Newbury,,,,,1,,,,,,,,1
Newburyport,,1,1,,3,1,1,1,,1,2,2,13
Newton,,,1,2,2,,,,1,3,2,1,12
Newton Highlands,,,,,,1,,,,,,,1
Norfolk,1,,,1,1,,,,,,,1,4
North Adams,,,,,,,,,,,,1,1
North Andover,,,,,,,1,,,2,,,3
North Attleboro,,,,,1,,1,2,,,,,4
North Billerica,,,,1,,,,,,,,,1
North Brookfield,,,,,,1,,,,2,,,3
North Chelmsford,,,,,,,1,,,,,,1
North Dighton,,,,,,,,,1,1,,,2
North Easton,,,,1,3,1,,1,3,,1,,10
