City,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Lorton,,,2,2,,1,,,3,5,4,,17
Love,,,1,,,,,,,,,,1
Lovingston,,,,1,,,,,,,,,1
Luray,,,,1,,,,2,1,,1,,5
Lynchburg,1,1,2,6,4,1,1,2,3,5,4,1,31
Madison,,,1,,,,,1,,1,,,3
Maidens,,1,,,,,,,1,,,,2
Manassas,2,,2,2,3,5,1,3,3,6,1,,28
Manassas Park,,,,,1,1,,,,,,,2
Marion,,,,,1,,,,,,,,1
Martinsville,,,1,,1,,,,2,2,1,1,8
Mathews,,,,,,,,,,2,,,2
McLean,,1,,,1,1,1,1,3,2,1,,11
Mechanicsville,,,,3,4,1,,,3,3,,,14
Mendota,,,1,,,,,,,,,,1
Middleburg,,,,,,,,,,1,1,,2
Middletown,,,,1,,1,,,,,,,2
Midland,,,,,,,,,,1,,,1
Midlothian,,2,1,1,,2,1,1,2,6,3,1,20
Millwood,1,,,,,,,,,,,,1
Moneta,,,1,,1,,,,,,,,2
Montclair,,,,,,1,,,,,,,1
Montpelier,,,1,,,,,,,,,,1
Montross,,,,,,,,,,1,1,,2
Montvale,,,1,,,,,,,,,,1
Mouth of Wilson,,,,1,,,,,,,,,1
Natural Bridge,,,,,,,,,,,1,,1
Nellysford,,,,1,,,,2,,,,,3
New Canton,,,,,,,,,,,1,,1
New Kent,,1,,2,,,,,,,,,3
Newport,,,,,,,,,,1,,,1
Newport News,,1,2,1,2,1,,4,3,5,5,,24
Nokesville,,,,,,,,1,,,,,1
Norfolk,2,,,1,5,1,3,2,2,3,2,3,24
North Garden,,,,,2,,,1,,,,,3
North Tazewell,,,,,1,,,,,,,,1
Norton,,,,,,,,,1,1,,,2
Oak Hill,,,,,1,,,,,,,,1
Occoquan,,,,,,,,,,2,,,2
Onancock,,,,1,,,1,,,,,,2
Orange,,,,,1,,,,1,,1,,3
Palmyra,,,,,1,2,,,,1,1,,5
Pearisburg,,,,,,,,1,,,,,1
Pembroke,,,1,,,1,,,,,,,2
Penn Laird,,,,,1,,,,1,,,,2
Petersburg,,,,1,1,1,,,,1,,1,5
Piney River,,,,1,,,,,,,,,1
Pocahontas,,,,1,,,,,,,,,1
Poquoson,,,,,1,,,,,1,,,2
Portsmouth,,,,,1,,,,,1,1,1,4
Powhatan,,,1,,1,,,,2,1,2,1,8
Prince George,,,,,,,,,,,1,,1
Pulaski,,,,2,,,,,,1,,,3
Purcellville,,,1,,2,1,,,,,1,,5
Quantico,,,,,,1,,1,,,1,,3
Quinton,,,,,1,,,,,,,,1
Radford,,,1,2,,,,,1,,,1,5
Reedville,,,,,,,1,,,,,,1
Remington,,,,,,,,,,,1,,1
Reston,3,1,4,5,7,2,2,3,4,4,3,1,39
