County,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Belknap,,,1,,1,2,,7,2,3,2,,18
Carroll,2,,,1,5,2,2,3,6,3,5,,29
Cheshire,,,2,2,5,,3,2,6,2,,,22
Coos,,1,,,3,7,2,1,5,4,1,,24
Grafton,,,1,2,4,4,5,6,9,8,4,1,44
Hillsborough,4,7,4,6,12,14,5,7,23,14,16,2,114
Merrimack,2,3,3,3,8,6,9,5,7,5,6,2,59
Rockingham,3,2,6,8,16,8,8,12,16,14,11,1,105
Strafford,,1,1,5,6,5,2,2,2,5,2,,31
Sullivan,,,,1,3,2,1,2,2,2,1,,14
Total,11,14,18,28,63,50,37,47,78,60,48,6,460
