City,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total
Washington,3,5,12,13,23,9,3,4,21,30,17,6,146
Total,3,5,12,13,23,9,3,4,21,30,17,6,146
